wo_num,part_num,description,customer,qty_tbr,yield,mrb,scrap,due,process,timestamp
8860,D_B1316-05131.B000_RWK,"BOLT, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,4,28,0,0,17,"TUBE, FLOW CONTROL",2024-09-17 5:04
8863,F_002-MDWG-000845.A,"SEAL, BEARING N.D.E.",STARLINE AEROSPACE LLC,0,98,0,0,73,"PIN, LOCKING",2024-09-17 5:04
8864,F_002-MDWG-000845.A,"FRAME, MAIN INSPECTION UNIT",VENTURE AEROSPACE GMBH,6,39,0,0,91,"ARM, STABILIZER",2024-09-17 5:04
8871,F_01600018-570.01_RWK,"CLIP, LOCK",SKYWORKS SOLUTIONS,48,94,0,0,36,"CONNECTOR, LINK",2024-09-17 5:04
8876,F_7003036.E,"WASHER-SPLINED, DRIVE LINK",ATLAS AIR COMPONENTS,0,53,0,0,30,"CLAMP, PRESSURE",2024-09-17 5:04
8880,F_01140368-018.04,"BRACKET, SUPPORT",TERA TECHNOLOGIES LTD.,0,8,0,0,16,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
8881,F_161A1212-7.AC_RWK,"ROD, ROTOR",NEXUS AIRCRAFT SYSTEMS,0,42,0,0,80,"CORE, STATOR",2024-09-17 5:04
8883,F_Y39183A-00.01,"WASHER, FIXTURE",PHOENIX AVIATION CORP.,39,93,0,0,34,"BOLT, UPPER ARM",2024-09-17 5:04
8887,F_01365720-006.04,"PANEL, MIDSECTION",VECTOR AEROSPACE LTD.,0,47,0,0,57,"GASKET, SEAL N.E.S.",2024-09-17 5:04
8891,F_002-MDWG-000845.A,OPERATIONS,COSMOS AERONAUTICS INC.,89,89,0,0,84,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
8894,F_721Z3394-53.B,"GROMMET, BUFFER",SKYLINE AEROSPACE SP. Z O.O.,49,76,0,0,12,"CLIP, RETENTION",2024-09-17 5:04
8895,F_220075.-,"RETAINER, WASHER",STARLINE AEROSPACE LLC,19,70,0,0,8,"DISK, ROTATION",2024-09-17 5:04
8897,F_01340361-104.04,"WASHER-SPLINED, DRIVE LINK",PHOENIX AVIATION CORP.,8,3,0,0,91,"RING, FASTENER",2024-09-17 5:04
8898,F_01340364-112.03,"CAP, END STOP",HORIZON ELECTRICAL SYSTEMS,21,35,0,0,18,"BRACKET, SUPPORT",2024-09-17 5:04
8899,F_Y57947A-00.01,"PLUG, END CAP",AURORA AIR SYSTEMS,80,7,0,0,35,"PIN, ALIGNMENT",2024-09-17 5:04
8903,F_Y34427A-00.02,"PIN, ROTOR SHAFT",COSMOS AERONAUTICS INC.,0,92,0,0,14,"PLATE, MIDSECTION",2024-09-17 5:04
8906,F_ADC73220Y5D2.A,"STUD, ROTOR ALIGNMENT",VECTOR AEROSPACE LTD.,0,70,0,0,68,TASKS,2024-09-17 5:04
8908,F_982R067999.J,"TENSION BUMPER, SIZE 22",AURORA AIR SYSTEMS,31,93,0,0,48,"GROMMET, BUFFER",2024-09-17 5:04
8931,D_T-8669-3020-20.A,"WASHER, SUPPORT",ATLAS AIR COMPONENTS,0,69,0,0,94,"SEAL, CUSHION",2024-09-17 5:04
8934,F_ADC44112D211.NC,"DOME, UPPER MACHINING",SKYLINE AEROSPACE SP. Z O.O.,0,37,0,0,49,"CLIP, FIXTURE",2024-09-17 5:04
8940,F_01241802-003.04,"RING, LOCKING MECHANISM",NOVA AEROSPACE SYSTEMS,53,44,0,0,83,"COVER, ASSEMBLY",2024-09-17 5:04
8943,F_01241880-102.02,"TUBE, CHAMBER FLOW",VECTOR AEROSPACE LTD.,65,21,0,0,87,"GEAR, TRANSMISSION",2024-09-17 5:04
8944,F_01241870-104.03,"WASHER, RETENTION PLATE",STARLINE AEROSPACE LLC,0,85,0,0,32,"MODULE, CONNECTION",2024-09-17 5:04
8947,F_219327.B,"SHAFT, GEAR DRIVE",COSMOS AERONAUTICS INC.,0,92,0,1,64,"STUD, ALIGNMENT",2024-09-17 5:04
8952,F_006-MDWG-000054.C_RWK,"BEARING, PLATE MOUNT",SKYLINE AEROSPACE SP. Z O.O.,0,46,0,0,52,"CAP, LOCK",2024-09-17 5:04
8954,F_Y46121A-00.01,"SHAFT, ROTOR ASSEMBLY",NEXUS AIRCRAFT SYSTEMS,77,5,0,0,24,"PIN, ANCHOR",2024-09-17 5:04
8961,F_982R067999.J,"PLUG, ROTOR SEAL",VENTURE AEROSPACE GMBH,75,26,0,0,96,"SPACER, UPPER BRACE",2024-09-17 5:04
8966,F_01385055-531.03,"BEARING, LOWER SPINDLE",SKYWORKS SOLUTIONS,0,27,0,0,83,"ROD, GUIDE",2024-09-17 5:04
8970,F_002-MDWG-000464-COS.A,"BRACKET, TORSION LINK",TERA TECHNOLOGIES LTD.,0,84,0,0,37,"BEARING, SUPPORT",2024-09-17 5:04
8977,F_68A412711-1001.C,"NUT, BEARING SPACER",VECTOR AEROSPACE LTD.,0,39,0,0,28,"SCREW, LOCKING",2024-09-17 5:04
8978,F_272W6160-106.B,"WASHER-SPLINED, ALIGNMENT",NOVA AEROSPACE SYSTEMS,0,45,0,0,53,"RIVET, MOUNTING",2024-09-17 5:04
8986,F_01732800-002-NPI.02_RWK,"HOUSING, BEARING COVER",AURORA AIR SYSTEMS,29,71,0,0,81,"PLUG, END CAP",2024-09-17 5:04
8987,F_982R067999.J,"WASHER, CONTROL FIXTURE",PHOENIX AVIATION CORP.,22,19,0,0,8,"BRACE, STABILIZER",2024-09-17 5:04
8989,D_Y36348A-00.01,"PLATE, ROTOR GUIDE",HORIZON ELECTRICAL SYSTEMS,0,44,0,0,66,"COUPLER, SHAFT",2024-09-17 5:04
8990,D_Y40121A-00.01,"SPRING, ROTOR STABILIZER",STARLINE AEROSPACE LLC,73,52,0,0,70,"WHEEL, TORSION",2024-09-17 5:04
8991,D_Y40105A-00.01,"BUSHING, LOWER MOUNT",ATLAS AIR COMPONENTS,39,75,0,0,44,"CONNECTOR, MAIN ASSY",2024-09-17 5:04
8993,F_01600050-005.07,"AXLE, MAIN DRIVE",NOVA AEROSPACE SYSTEMS,42,85,0,0,4,"CLAMP, RETENTION",2024-09-17 5:04
8994,F_01600050-005.07,"PIN, ROTATION",SKYWORKS SOLUTIONS,81,96,0,0,64,"LINK, CONTROL",2024-09-17 5:04
9016,F_01385055-526.06,"DISK, ROTOR",TERA TECHNOLOGIES LTD.,0,52,0,0,36,"FLANGE, SEALING",2024-09-17 5:04
9017,F_01385055-526.06,"SLEEVE, MAIN SPINDLE",PHOENIX AVIATION CORP.,87,88,0,0,23,"BRACKET, MOUNT",2024-09-17 5:04
9021,F_ADC757163D2.-,"BOLT, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,0,52,0,0,67,"GUIDE, SLIDE",2024-09-17 5:04
9029,F_C2M4602CA002.A,"SEAL, BEARING N.D.E.",STARLINE AEROSPACE LLC,0,13,0,0,22,"CLIP, HOLDING",2024-09-17 5:04
9030,F_002-MDWG-000845.A,"FRAME, MAIN INSPECTION UNIT",VENTURE AEROSPACE GMBH,67,75,0,0,8,"BRUSH, CONTACT",2024-09-17 5:04
9032,F_01763873-001.02,"CLIP, LOCK",SKYWORKS SOLUTIONS,0,9,0,0,56,"TUBE, EXTENSION",2024-09-17 5:04
9034,F_01600050-005.07,"WASHER-SPLINED, DRIVE LINK",ATLAS AIR COMPONENTS,0,48,0,0,37,"SHIELD, PROTECTIVE",2024-09-17 5:04
9044,F_7003036.E,"BRACKET, SUPPORT",TERA TECHNOLOGIES LTD.,44,71,0,0,46,"BUSHING, INTERLOCK",2024-09-17 5:04
9045,F_6653-1332-20.A,"ROD, ROTOR",NEXUS AIRCRAFT SYSTEMS,0,67,0,0,18,"BOLT, TENSION",2024-09-17 5:04
9046,F_6653-1333-20.A,"WASHER, FIXTURE",PHOENIX AVIATION CORP.,32,94,0,0,35,"BRACE, LOWER SUPPORT",2024-09-17 5:04
9051,F_001-MDWG-000582.A,"PANEL, MIDSECTION",VECTOR AEROSPACE LTD.,94,18,0,0,95,"HOOK, FASTENER",2024-09-17 5:04
9061,F_001-MDWG-000589.A,OPERATIONS,COSMOS AERONAUTICS INC.,71,42,0,0,4,"PIN, RETENTION",2024-09-17 5:04
9064,F_04P513455-7.A000,"GROMMET, BUFFER",SKYLINE AEROSPACE SP. Z O.O.,8,29,0,0,10,"PLATE, LOCKING",2024-09-17 5:04
9078,F_08P517835-7.A000,"RETAINER, WASHER",STARLINE AEROSPACE LLC,97,47,0,0,70,"SCREW, TORSION",2024-09-17 5:04
9090,D_1117-2244-00..,"WASHER-SPLINED, DRIVE LINK",PHOENIX AVIATION CORP.,0,32,0,0,20,"GASKET, FLUID SEAL",2024-09-17 5:04
9095,F_003-MDWG-000071.C,"CAP, END STOP",HORIZON ELECTRICAL SYSTEMS,93,2,0,0,60,"KNOB, ADJUSTMENT",2024-09-17 5:04
9097,F_272W6160-106.A,"PLUG, END CAP",AURORA AIR SYSTEMS,0,21,0,0,53,"SPRING, RETURN",2024-09-17 5:04
9107,F_982R067999.J,"PIN, ROTOR SHAFT",COSMOS AERONAUTICS INC.,0,2,0,0,51,"ROD, CONNECTOR",2024-09-17 5:04
9111,F_01141825-502.03,"STUD, ROTOR ALIGNMENT",VECTOR AEROSPACE LTD.,26,22,2,0,92,"PAD, CUSHION",2024-09-17 5:04
9113,F_01140368-017.07,"TENSION BUMPER, SIZE 23",AURORA AIR SYSTEMS,98,60,0,0,87,"STUD, RETAINER",2024-09-17 5:04
9114,F_01241861-001.05,"WASHER, SUPPORT",ATLAS AIR COMPONENTS,0,49,0,0,70,"FRAME, SECONDARY UNIT",2024-09-17 5:04
9123,D_2143M6122-1.AA,"DOME, UPPER MACHINING",SKYLINE AEROSPACE SP. Z O.O.,0,85,0,0,10,"BLADE, ROTARY",2024-09-17 5:04
9125,F_01385055-531.03,"RING, LOCKING MECHANISM",NOVA AEROSPACE SYSTEMS,0,9,0,0,78,"CLAMP, ALIGNMENT",2024-09-17 5:04
9132,F_B1316-08475.A000,"TUBE, CHAMBER FLOW",VECTOR AEROSPACE LTD.,0,58,2,0,14,"RING, SEAL",2024-09-17 5:04
9136,F_001-MDWG-000579.D,"WASHER, RETENTION PLATE",STARLINE AEROSPACE LLC,0,97,0,0,81,"BEARING, ROTATION",2024-09-17 5:04
9142,F_002-MDWG-000764.B,"SHAFT, GEAR DRIVE",COSMOS AERONAUTICS INC.,0,98,0,0,3,"PANEL, SUPPORT",2024-09-17 5:04
9147,F_001-MDWG-000579.D,"BEARING, PLATE MOUNT",SKYLINE AEROSPACE SP. Z O.O.,84,24,0,0,68,"BUSHING, TENSION",2024-09-17 5:04
9155,F_002-MDWG-000764.B,"SHAFT, ROTOR ASSEMBLY",NEXUS AIRCRAFT SYSTEMS,0,52,0,0,93,"HANDLE, LEVER",2024-09-17 5:04
9161,F_844233.-,"PLUG, ROTOR SEAL",VENTURE AEROSPACE GMBH,5,96,0,0,49,"SLEEVE, FASTENER",2024-09-17 5:04
9162,F_04P512846-7.A000,"BEARING, LOWER SPINDLE",SKYWORKS SOLUTIONS,0,94,0,0,32,"PLATE, MOUNTING",2024-09-17 5:04
9165,F_114L2353-1LP.G,"BRACKET, TORSION LINK",TERA TECHNOLOGIES LTD.,0,64,0,0,79,"RETAINER, SPRING",2024-09-17 5:04
9171,F_002-MDWG-000845.A,"NUT, BEARING SPACER",VECTOR AEROSPACE LTD.,44,5,0,0,73,"TUBE, FLOW CONTROL",2024-09-17 5:04
9174,F_001-MDWG-000587.A,"WASHER-SPLINED, ALIGNMENT",NOVA AEROSPACE SYSTEMS,0,84,0,0,74,"PIN, LOCKING",2024-09-17 5:04
9182,D_161A2118-2.AC,"HOUSING, BEARING COVER",AURORA AIR SYSTEMS,0,6,0,0,56,"ARM, STABILIZER",2024-09-17 5:04
9192,F_43721-200.A,"WASHER, CONTROL FIXTURE",PHOENIX AVIATION CORP.,20,75,0,0,51,"CONNECTOR, LINK",2024-09-17 5:04
9196,F_01141825-502.03_RWK,"PLATE, ROTOR GUIDE",HORIZON ELECTRICAL SYSTEMS,0,50,0,0,65,"CLAMP, PRESSURE",2024-09-17 5:04
9199,F_01241861-001.05,"SPRING, ROTOR STABILIZER",STARLINE AEROSPACE LLC,33,64,0,0,35,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
9208,F_2144M5231-2.AB,"BUSHING, LOWER MOUNT",ATLAS AIR COMPONENTS,0,16,0,0,75,"CORE, STATOR",2024-09-17 5:04
9210,F_006-MDWG-000040.F,"AXLE, MAIN DRIVE",NOVA AEROSPACE SYSTEMS,0,86,0,0,12,"BOLT, UPPER ARM",2024-09-17 5:04
9213,D_161W1308-1.0,"PIN, ROTATION",NOVA AEROSPACE SYSTEMS,0,94,0,0,16,"GASKET, SEAL N.E.S.",2024-09-17 5:04
9214,D_B1316-06035.B000,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,44,88,0,0,4,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
9215,D_B1316-06035.B000,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,40,9,0,0,82,"CLIP, RETENTION",2024-09-17 5:04
9216,F_003-MDWG-000065.A,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,70,50,0,0,59,"DISK, ROTATION",2024-09-17 5:04
9219,F_01385055-526.05_RWK,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,0,77,0,0,87,"RING, FASTENER",2024-09-17 5:04
9220,F_001-MDWG-000580.B,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,0,96,0,0,54,"BRACKET, SUPPORT",2024-09-17 5:04
9222,F_7003036.E,"CLIP, LOCK",STARLINE AEROSPACE LLC,0,29,0,0,68,"PIN, ALIGNMENT",2024-09-17 5:04
9223,F_7006527.A,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,61,67,0,0,84,"PLATE, MIDSECTION",2024-09-17 5:04
9225,F_1720801.A,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,43,29,0,0,74,TASKS,2024-09-17 5:04
9227,F_982R067999.J,"ROD, ROTOR",ATLAS AIR COMPONENTS,72,22,0,0,9,"GROMMET, BUFFER",2024-09-17 5:04
9229,F_142925+.C,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,0,95,0,0,93,"SEAL, CUSHION",2024-09-17 5:04
9230,F_142924+.C,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,0,55,0,0,23,"CLIP, FIXTURE",2024-09-17 5:04
9231,F_C1M5809LA002.A,OPERATIONS,PHOENIX AVIATION CORP.,0,56,0,0,74,"COVER, ASSEMBLY",2024-09-17 5:04
9233,F_01763873-001.02,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,0,65,0,0,26,"GEAR, TRANSMISSION",2024-09-17 5:04
9243,F_01385055-531.03,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,0,18,0,0,14,"MODULE, CONNECTION",2024-09-17 5:04
9244,F_04P512839-7.A000,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,7,72,0,0,78,"STUD, ALIGNMENT",2024-09-17 5:04
9246,F_01600050-005.07,"CAP, END STOP",STARLINE AEROSPACE LLC,60,63,0,0,6,"CAP, LOCK",2024-09-17 5:04
9250,F_219075.C,"PLUG, END CAP",PHOENIX AVIATION CORP.,0,82,0,0,25,"PIN, ANCHOR",2024-09-17 5:04
9254,F_H2164-156.E,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,0,20,0,0,55,"SPACER, UPPER BRACE",2024-09-17 5:04
9258,F_H2164-157.E,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,45,61,0,0,99,"ROD, GUIDE",2024-09-17 5:04
9263,F_01385055-526.05,"TENSION BUMPER, SIZE 24",COSMOS AERONAUTICS INC.,0,47,0,0,71,"BEARING, SUPPORT",2024-09-17 5:04
9266,F_ADC73220Y5D2.A,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,75,88,0,0,55,"SCREW, LOCKING",2024-09-17 5:04
9287,F_00555000-004.01,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,0,0,0,0,40,"RIVET, MOUNTING",2024-09-17 5:04
9288,F_001-MDWG-000582.A,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,96,75,0,0,73,"PLUG, END CAP",2024-09-17 5:04
9289,F_721Z3394-55.A,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,68,87,0,0,9,"BRACE, STABILIZER",2024-09-17 5:04
9294,F_01385055-526.04_RWK,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,0,24,0,0,4,"COUPLER, SHAFT",2024-09-17 5:04
9295,F_01385055-526.04,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,0,74,0,0,70,"WHEEL, TORSION",2024-09-17 5:04
9297,F_001-MDWG-000583.A,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,0,86,0,0,70,"CONNECTOR, MAIN ASSY",2024-09-17 5:04
9299,F_850242.C,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,96,46,0,0,47,"CLAMP, RETENTION",2024-09-17 5:04
9300,F_219327.B,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,0,54,0,0,22,"LINK, CONTROL",2024-09-17 5:04
9302,F_11234401-011.01,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,19,36,0,0,93,"FLANGE, SEALING",2024-09-17 5:04
9303,F_ADC757163D2.-,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,10,96,0,0,29,"BRACKET, MOUNT",2024-09-17 5:04
9307,F_725Z1622-9.A,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,0,34,0,0,78,"GUIDE, SLIDE",2024-09-17 5:04
9308,F_725Z1622-9.A,"WASHER-SPLINED, ALIGNMENT",TERA TECHNOLOGIES LTD.,0,1,0,0,64,"CLIP, HOLDING",2024-09-17 5:04
9323,F_01600050-015DEV.02,"HOUSING, BEARING COVER",VECTOR AEROSPACE LTD.,47,8,0,0,8,"BRUSH, CONTACT",2024-09-17 5:04
9325,F_01600050-015.02,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,62,0,0,29,"TUBE, EXTENSION",2024-09-17 5:04
9328,F_01600050-015.02,"PLATE, ROTOR GUIDE",AURORA AIR SYSTEMS,0,98,0,0,12,"SHIELD, PROTECTIVE",2024-09-17 5:04
9331,F_43721-200.A,"SPRING, ROTOR STABILIZER",PHOENIX AVIATION CORP.,0,50,0,0,82,"BUSHING, INTERLOCK",2024-09-17 5:04
9332,F_B1316-06022.C000,"BUSHING, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,0,45,0,0,62,"BOLT, TENSION",2024-09-17 5:04
9337,F_04P513455-7.A000,"AXLE, MAIN DRIVE",STARLINE AEROSPACE LLC,51,91,0,0,18,"BRACE, LOWER SUPPORT",2024-09-17 5:04
9344,D_B1316-05667.A000,"PIN, ROTATION",ATLAS AIR COMPONENTS,0,5,0,0,68,"HOOK, FASTENER",2024-09-17 5:04
9348,F_11234401-011.02,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,66,27,0,0,60,"PIN, RETENTION",2024-09-17 5:04
9353,F_11234402-011.03,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,87,54,0,0,42,"PLATE, LOCKING",2024-09-17 5:04
9355,F_11234401-017.01,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,0,77,0,0,39,"SCREW, TORSION",2024-09-17 5:04
9368,F_ADC44112D21.E,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,68,87,0,0,46,"GASKET, FLUID SEAL",2024-09-17 5:04
9375,F_001-MDWG-000580.B,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,37,49,0,0,96,"KNOB, ADJUSTMENT",2024-09-17 5:04
9378,D_1003M3266C001.AD,"CLIP, LOCK",STARLINE AEROSPACE LLC,60,29,0,0,81,"SPRING, RETURN",2024-09-17 5:04
9380,F_7003036.E,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,73,55,0,0,37,"ROD, CONNECTOR",2024-09-17 5:04
9386,F_01340361-109.01,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,0,52,0,0,68,"PAD, CUSHION",2024-09-17 5:04
9387,F_08P517835-7.A000,"ROD, ROTOR",ATLAS AIR COMPONENTS,0,49,0,0,91,"STUD, RETAINER",2024-09-17 5:04
9391,F_002-MDWG-000845.A,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,0,19,0,0,0,"FRAME, SECONDARY UNIT",2024-09-17 5:04
9405,D_46865-3.AD,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,48,41,0,0,4,"BLADE, ROTARY",2024-09-17 5:04
9407,F_Y41590A-00.01,OPERATIONS,PHOENIX AVIATION CORP.,0,30,0,0,44,"CLAMP, ALIGNMENT",2024-09-17 5:04
9408,F_Y41589A-00.01,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,26,63,0,0,58,"RING, SEAL",2024-09-17 5:04
9409,F_43721-200.A,"RETAINER, WASHER",COSMOS AERONAUTICS INC.,0,14,0,0,24,"BEARING, ROTATION",2024-09-17 5:04
9412,F_AEC757164D1M.A,"WASHER-SPLINED, DRIVE LINK",SKYLINE AEROSPACE SP. Z O.O.,0,23,0,0,40,"PANEL, SUPPORT",2024-09-17 5:04
9415,F_Y45973A-00.03,"CAP, END STOP",STARLINE AEROSPACE LLC,35,94,0,0,37,"BUSHING, TENSION",2024-09-17 5:04
9419,F_01732800-002.02,"PLUG, END CAP",PHOENIX AVIATION CORP.,0,42,0,0,47,"HANDLE, LEVER",2024-09-17 5:04
9420,F_982R067999.J,"PIN, ROTOR SHAFT",HORIZON ELECTRICAL SYSTEMS,0,75,0,0,60,"SLEEVE, FASTENER",2024-09-17 5:04
9424,F_11234401-011.02,"STUD, ROTOR ALIGNMENT",AURORA AIR SYSTEMS,62,81,2,0,61,"PLATE, MOUNTING",2024-09-17 5:04
9425,F_11234401-011.02,"TENSION BUMPER, SIZE 25",COSMOS AERONAUTICS INC.,99,16,0,0,24,"RETAINER, SPRING",2024-09-17 5:04
9428,F_1075377.V04,"WASHER, SUPPORT",VECTOR AEROSPACE LTD.,7,75,0,0,34,"TUBE, FLOW CONTROL",2024-09-17 5:04
9429,F_04P513455-7.A000,"DOME, UPPER MACHINING",AURORA AIR SYSTEMS,0,67,0,0,67,"PIN, LOCKING",2024-09-17 5:04
9432,F_01854707-001.01,"RING, LOCKING MECHANISM",ATLAS AIR COMPONENTS,93,15,0,0,36,"ARM, STABILIZER",2024-09-17 5:04
9433,F_01340345-006.02,"TUBE, CHAMBER FLOW",SKYLINE AEROSPACE SP. Z O.O.,73,49,0,0,19,"CONNECTOR, LINK",2024-09-17 5:04
9435,F_001-MDWG-000579.D,"WASHER, RETENTION PLATE",NOVA AEROSPACE SYSTEMS,24,22,3,0,2,"CLAMP, PRESSURE",2024-09-17 5:04
9436,F_001-MDWG-000582.A,"SHAFT, GEAR DRIVE",VECTOR AEROSPACE LTD.,63,0,0,0,26,"COVER, MAIN ASSEMBLY",2024-09-17 5:04
9440,F_11234402-011.03,"BEARING, PLATE MOUNT",STARLINE AEROSPACE LLC,62,74,0,0,63,"CORE, STATOR",2024-09-17 5:04
9442,F_AEC757164D1M.A,"SHAFT, ROTOR ASSEMBLY",COSMOS AERONAUTICS INC.,10,26,0,0,3,"BOLT, UPPER ARM",2024-09-17 5:04
9446,F_2143M5425-1.AB,"PLUG, ROTOR SEAL",SKYLINE AEROSPACE SP. Z O.O.,0,82,0,0,33,"GASKET, SEAL N.E.S.",2024-09-17 5:04
9450,F_002-MDWG-000461.A,"BEARING, LOWER SPINDLE",NEXUS AIRCRAFT SYSTEMS,85,65,0,0,16,"FRAME, PRIMARY INSP UNIT",2024-09-17 5:04
9451,F_002-MDWG-000464.A,"BRACKET, TORSION LINK",VENTURE AEROSPACE GMBH,97,98,0,0,37,"CLIP, RETENTION",2024-09-17 5:04
9454,F_01732800-002.02,"NUT, BEARING SPACER",SKYWORKS SOLUTIONS,16,28,0,0,92,"DISK, ROTATION",2024-09-17 5:04
9458,F_11234402-011.03,"WASHER-SPLINED, ALIGNMENT",TERA TECHNOLOGIES LTD.,0,18,0,3,3,"RING, FASTENER",2024-09-17 5:04
9461,F_11234402-011.03,"HOUSING, BEARING COVER",VECTOR AEROSPACE LTD.,11,32,0,0,71,"BRACKET, SUPPORT",2024-09-17 5:04
9471,F_01340365-005.01,"WASHER, CONTROL FIXTURE",NOVA AEROSPACE SYSTEMS,0,92,0,0,17,"PIN, ALIGNMENT",2024-09-17 5:04
9475,F_AEC757164D1M.A,"PLATE, ROTOR GUIDE",AURORA AIR SYSTEMS,0,95,0,0,57,"PLATE, MIDSECTION",2024-09-17 5:04
9476,F_04P512846-7.A000,"SPRING, ROTOR STABILIZER",PHOENIX AVIATION CORP.,22,93,0,0,43,TASKS,2024-09-17 5:04
9482,F_11234402-017.02,"BUSHING, LOWER MOUNT",HORIZON ELECTRICAL SYSTEMS,0,28,0,0,41,"GROMMET, BUFFER",2024-09-17 5:04
9484,F_51309-1.AD,"AXLE, MAIN DRIVE",STARLINE AEROSPACE LLC,0,74,0,0,85,"SEAL, CUSHION",2024-09-17 5:04
9489,F_11234401-017.02,"PIN, ROTATION",ATLAS AIR COMPONENTS,0,71,0,0,70,"CLIP, FIXTURE",2024-09-17 5:04
9490,F_11234401-017.02,"DISK, ROTOR",NOVA AEROSPACE SYSTEMS,57,48,0,0,86,"COVER, ASSEMBLY",2024-09-17 5:04
9493,F_002-MDWG-000764.B,"SLEEVE, MAIN SPINDLE",SKYWORKS SOLUTIONS,0,13,0,0,22,"GEAR, TRANSMISSION",2024-09-17 5:04
9501,F_01813899-001.02,"BOLT, LOWER MOUNT",TERA TECHNOLOGIES LTD.,0,22,0,0,16,"MODULE, CONNECTION",2024-09-17 5:04
9514,F_01340368-043.04,"SEAL, BEARING N.D.E.",PHOENIX AVIATION CORP.,24,85,0,0,95,"STUD, ALIGNMENT",2024-09-17 5:04
9526,F_002-MDWG-000764.B,"FRAME, MAIN INSPECTION UNIT",HORIZON ELECTRICAL SYSTEMS,0,9,0,0,45,"CAP, LOCK",2024-09-17 5:04
9531,F_AEC757164D1M.A,"CLIP, LOCK",STARLINE AEROSPACE LLC,28,69,0,0,72,"PIN, ANCHOR",2024-09-17 5:04
9532,F_H2164-159.B,"WASHER-SPLINED, DRIVE LINK",VENTURE AEROSPACE GMBH,0,94,0,0,33,"SPACER, UPPER BRACE",2024-09-17 5:04
9534,F_003-MDWG-000065.A,"BRACKET, SUPPORT",SKYWORKS SOLUTIONS,75,17,0,0,74,"ROD, GUIDE",2024-09-17 5:04
9538,F_01241801-003.03,"ROD, ROTOR",ATLAS AIR COMPONENTS,0,21,0,0,100,"BEARING, SUPPORT",2024-09-17 5:04
9539,F_Y46099A-00.01,"WASHER, FIXTURE",TERA TECHNOLOGIES LTD.,0,91,0,0,89,"SCREW, LOCKING",2024-09-17 5:04
9540,F_Y46117A-00.01,"PANEL, MIDSECTION",NEXUS AIRCRAFT SYSTEMS,0,87,0,0,44,"RIVET, MOUNTING",2024-09-17 5:04
9544,F_51212-1.AD,OPERATIONS,PHOENIX AVIATION CORP.,42,71,0,0,63,"PLUG, END CAP",2024-09-17 5:04
9547,F_11234402-017.02,"GROMMET, BUFFER",VECTOR AEROSPACE LTD.,75,48,0,0,24,"BRACE, STABILIZER",2024-09-17 5:04
