wo_num,in_quality,part_num,description,qty,date,progress,mrb,mrb_qty,mrb_date,timestamp
9328,0,F_01241890-103.03,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,TRUE,1,03/07/2024 09:35:19,2024-09-19 7:14
9331,2,F_11234402-017.04,"FRAME, MAIN INSPECTION UNIT",6,2024-02-22,10-Sep,FALSE,0,N/A,2024-09-19 7:14
9332,0,F_04P512846-7.A000,"CLIP, LOCK",N/A,N/A,N/A,TRUE,1,05/03/2024 14:40:52,2024-09-19 7:14
9337,0,F_04P512846-7.A000,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9344,0,F_04P512846-7.A000,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9348,0,F_04P512846-7.A000,"ROD, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9353,0,F_003-MDWG-000065.A,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9355,1,F_003-MDWG-000065.A,"PANEL, MIDSECTION",37,2024-03-22,13-Dec,FALSE,0,N/A,2024-09-19 7:14
9368,0,F_11234402-017.02,OPERATIONS,N/A,N/A,N/A,TRUE,7,06/04/2024 11:35:56,2024-09-19 7:14
9375,0,F_11234402-017.02,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9378,0,F_11234402-017.02,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9380,0,F_7003036.E,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,TRUE,2,05/14/2024 14:45:31,2024-09-19 7:14
9386,2,F_7003036.E,"CAP, END STOP",1,2024-07-30,19-Oct,FALSE,0,N/A,2024-09-19 7:14
9387,0,F_01340365-005.03,"PLUG, END CAP",N/A,N/A,N/A,TRUE,1,07/12/2024 08:31:35,2024-09-19 7:14
9391,1,F_1719595.F,"PIN, ROTOR SHAFT",1,2024-03-05,14-Jul,FALSE,0,N/A,2024-09-19 7:14
9405,0,F_1719897.B,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9407,0,F_01759348-010.05,"TENSION BUMPER, SIZE 11",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9408,0,F_11234402-011.03,"WASHER, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9409,0,F_11234402-011.03,"DOME, UPPER MACHINING",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9412,0,F_11234402-011.03,"RING, LOCKING MECHANISM",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9415,0,F_002-MDWG-000764.B,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9419,0,F_01340368-043.06,"WASHER, RETENTION PLATE",N/A,N/A,N/A,TRUE,1,02/26/2024 08:04:49,2024-09-19 7:14
9420,1,F_B1316-06022.C003,"SHAFT, GEAR DRIVE",4,2024-02-23,15/16,FALSE,0,N/A,2024-09-19 7:14
9424,0,F_002-MDWG-000461.A,"BEARING, PLATE MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9425,0,F_01241801-003.06,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9428,0,F_01385055-526.08,"PLUG, ROTOR SEAL",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9429,1,F_2143M6508-3M1.AA,"BEARING, LOWER SPINDLE",8,2024-07-16,13/19,TRUE,1,07/09/2024 12:04:22,2024-09-19 7:14
9432,0,F_87P528225-7.A000-PRE,"BRACKET, TORSION LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9433,0,F_1719897.B,"NUT, BEARING SPACER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9435,0,F_01600018-570.04,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9436,0,D_T-8669-2552-10.04,"HOUSING, BEARING COVER",N/A,N/A,N/A,TRUE,1,04/09/2024 12:09:54,2024-09-19 7:14
9440,0,F_982R067999.J,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9442,0,D_T-8669-2550-42.A,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9446,0,D_T-8669-2550-43.A,"SPRING, ROTOR STABILIZER",N/A,N/A,N/A,TRUE,1,06/06/2024 13:45:17,2024-09-19 7:14
9450,2,D_T-8669-3048-00.A,"BUSHING, LOWER MOUNT",1,2024-07-18,14-Jul,FALSE,0,N/A,2024-09-19 7:14
9451,0,F_982R067999.J,"AXLE, MAIN DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9454,0,D_T-8669-2550-32.A,"PIN, ROTATION",N/A,N/A,N/A,TRUE,1,03/06/2024 15:00:29,2024-09-19 7:14
9458,0,D_T-8669-2553-30.04,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9461,0,F_ADC757163D2.-,"SLEEVE, MAIN SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9471,0,F_ADC73220Y5D2.A,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9475,1,F_1726367.-,"SEAL, BEARING N.D.E.",40,2024-05-27,25/34,FALSE,0,N/A,2024-09-19 7:14
9476,0,F_2144M5296-3.AD,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9482,0,D_T-8669-2550-02.A,"CLIP, LOCK",N/A,N/A,N/A,TRUE,1,03/12/2024 11:13:47,2024-09-19 7:14
9484,0,F_1201-23102-801.-,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9489,0,F_01340377-002.06,"BRACKET, SUPPORT",N/A,N/A,N/A,TRUE,1,04/17/2024 08:35:38,2024-09-19 7:14
9490,1,F_003-MDWG-000071.C,"ROD, ROTOR",14,2024-03-28,24-Feb,FALSE,0,N/A,2024-09-19 7:14
9493,2,F_01385055-526.08,"WASHER, FIXTURE",1,2024-05-02,19/20,FALSE,0,N/A,2024-09-19 7:14
9501,0,F_001-MDWG-000582.A,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9514,0,F_01141825-506.04,OPERATIONS,N/A,N/A,N/A,TRUE,1,03/11/2024 10:20:35,2024-09-19 7:14
9526,1,F_01600018-570.04,"GROMMET, BUFFER",1,2024-07-08,13/20,FALSE,0,N/A,2024-09-19 7:14
9531,0,F_11234402-001-NPI.04,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9532,0,F_01141825-502.06,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9534,0,F_001-MDWG-000582.A,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9538,1,D_B1316-06035.B003,"PLUG, END CAP",26,No Completion Confirmation,24-Sep,FALSE,0,N/A,2024-09-19 7:14
9539,1,F_002-MDWG-000764.B,"PIN, ROTOR SHAFT",25,No Completion Confirmation,28-Oct,FALSE,0,N/A,2024-09-19 7:14
9540,0,F_B1316-08475.A000,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,TRUE,5,08/15/2024 10:50:04,2024-09-19 7:14
9544,0,F_B1316-08475.A000,"TENSION BUMPER, SIZE 12",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9547,1,F_AEC755164D1M.A_RWK,"WASHER, SUPPORT",13,2024-03-26,14/24,FALSE,0,N/A,2024-09-19 7:14
9548,0,F_01241871-001.09,"DOME, UPPER MACHINING",N/A,N/A,N/A,TRUE,2,05/10/2024 09:10:50,2024-09-19 7:14
9550,1,F_11234401-001-NPI.04,"RING, LOCKING MECHANISM",214,No Completion Confirmation,19-Oct,FALSE,0,N/A,2024-09-19 7:14
9553,0,F_01732800-002-NPI.05,"TUBE, CHAMBER FLOW",N/A,N/A,N/A,TRUE,66,06/06/2024 17:00:09,2024-09-19 7:14
9554,0,F_003-MDWG-000065.A,"WASHER, RETENTION PLATE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9555,0,F_01340681-001.07,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9568,0,F_001-MDWG-000579.D,"BEARING, PLATE MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9569,0,F_01340368-043.07,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9571,0,F_982R067999.J,"PLUG, ROTOR SEAL",N/A,N/A,N/A,TRUE,1,05/15/2024 10:36:42,2024-09-19 7:14
9579,1,F_01241861-001.05,"BEARING, LOWER SPINDLE",25,No Completion Confirmation,11/34,FALSE,0,N/A,2024-09-19 7:14
9580,0,F_01241861-001.05,"BRACKET, TORSION LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9583,1,F_01141825-502.03_RWK,"NUT, BEARING SPACER",1,2024-04-15,15-Jul,FALSE,0,N/A,2024-09-19 7:14
9585,0,F_Y45973A-00.06,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9586,2,F_01340362-112.04,"HOUSING, BEARING COVER",20,No Completion Confirmation,12-Aug,FALSE,0,N/A,2024-09-19 7:14
9587,1,F_001-MDWG-000587.A,"WASHER, CONTROL FIXTURE",20,No Completion Confirmation,12-Aug,FALSE,0,N/A,2024-09-19 7:14
9588,0,F_002-MDWG-000461.A,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9589,0,F_01340681-001.07,"SPRING, ROTOR STABILIZER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9591,0,F_1725732.-,"BUSHING, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9595,1,F_721Z3394-51.B,"AXLE, MAIN DRIVE",3,2024-07-19,18-Nov,FALSE,0,N/A,2024-09-19 7:14
9596,2,F_721Z3394-53.B,"PIN, ROTATION",2,2024-08-06,13/23,FALSE,0,N/A,2024-09-19 7:14
9598,0,D_1003M3803C001.C,"DISK, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9600,2,F_002-MDWG-000461.A,"SLEEVE, MAIN SPINDLE",1,2024-04-29,16/22,FALSE,0,N/A,2024-09-19 7:14
9603,0,F_04P512839-7.A003,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9604,1,F_04P513455-7.A003,"SEAL, BEARING N.D.E.",6,2024-07-12,18-Dec,FALSE,0,N/A,2024-09-19 7:14
9605,2,F_08P517835-7.A003,"FRAME, MAIN INSPECTION UNIT",11,2024-08-14,18-Dec,FALSE,0,N/A,2024-09-19 7:14
9606,2,F_B1316-06022.C003,"CLIP, LOCK",27,2024-06-28,18-Dec,FALSE,0,N/A,2024-09-19 7:14
9608,1,D_B1316-05131.B000_RWK,"WASHER-SPLINED, DRIVE LINK",11,2024-07-23,18-Nov,TRUE,1,07/24/2024 07:56:17,2024-09-19 7:14
9609,1,F_002-MDWG-000845.A,"BRACKET, SUPPORT",13,No Completion Confirmation,18-Nov,FALSE,0,N/A,2024-09-19 7:14
9612,0,F_002-MDWG-000845.A,"ROD, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9613,0,F_01600018-570.01_RWK,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9616,0,F_7003036.E,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9617,0,F_01140368-018.07,OPERATIONS,N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9618,0,F_161A1212-7.AC_RWK,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9625,0,F_Y39183A-00.04,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9635,1,F_01365720-006.07,"WASHER-SPLINED, DRIVE LINK",60,No Completion Confirmation,29-Aug,FALSE,0,N/A,2024-09-19 7:14
9636,0,F_002-MDWG-000845.A,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9640,0,F_721Z3394-53.B,"PLUG, END CAP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9643,0,F_220075.-,"PIN, ROTOR SHAFT",N/A,N/A,N/A,TRUE,1,06/26/2024 08:15:24,2024-09-19 7:14
9645,0,F_01340361-104.07,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9648,1,F_01340364-112.06,"TENSION BUMPER, SIZE 13",59,No Completion Confirmation,19-Nov,FALSE,0,N/A,2024-09-19 7:14
9651,0,F_Y57947A-00.04,"WASHER, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9653,0,F_Y34427A-00.05,"DOME, UPPER MACHINING",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9655,0,F_ADC73220Y5D2.A,"AXLE, MAIN DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9656,0,F_982R067999.J,"PIN, ROTATION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9661,2,D_T-8669-3020-20.A,"DISK, ROTOR",42,No Completion Confirmation,13-Aug,FALSE,0,N/A,2024-09-19 7:14
9662,0,F_ADC44112D211.NC,"SLEEVE, MAIN SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9665,0,F_01241802-003.07,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9666,0,F_01241880-102.05,"SEAL, BEARING N.D.E.",N/A,N/A,N/A,TRUE,35,06/04/2024 11:33:36,2024-09-19 7:14
9673,0,F_01241870-104.06,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9679,0,F_219327.B,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9680,0,F_006-MDWG-000054.C_RWK,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9683,0,F_Y46121A-00.04,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9684,0,F_982R067999.J,"ROD, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9685,0,F_01385055-531.06,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9686,0,F_002-MDWG-000464-COS.A,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9687,0,F_68A412711-1001.C,OPERATIONS,N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9688,1,F_272W6160-106.B,"GROMMET, BUFFER",15,2024-07-09,18/22,FALSE,0,N/A,2024-09-19 7:14
9690,1,F_01732800-002-NPI.02_RWK,"RETAINER, WASHER",1,2024-08-16,22-Oct,FALSE,0,N/A,2024-09-19 7:14
9693,1,F_982R067999.J,"WASHER-SPLINED, DRIVE LINK",28,No Completion Confirmation,07-Jun,FALSE,0,N/A,2024-09-19 7:14
9695,0,D_Y36348A-00.04,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9696,0,D_Y40121A-00.04,"PLUG, END CAP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9697,0,D_Y40105A-00.04,"PIN, ROTOR SHAFT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9698,1,F_01600050-005.07,"STUD, ROTOR ALIGNMENT",4,2024-07-25,15/24,FALSE,0,N/A,2024-09-19 7:14
9699,2,F_01600050-005.07,"TENSION BUMPER, SIZE 9",1,2024-04-05,03-Feb,FALSE,0,N/A,2024-09-19 7:14
9700,0,F_01385055-526.06,"WASHER, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9701,2,F_01385055-526.06,"DOME, UPPER MACHINING",1,2024-04-05,03-Feb,FALSE,0,N/A,2024-09-19 7:14
9702,0,F_ADC757163D2.-,"RING, LOCKING MECHANISM",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9703,1,F_C2M4602CA002.A,"TUBE, CHAMBER FLOW",3,2024-07-30,22-Dec,FALSE,0,N/A,2024-09-19 7:14
9705,0,F_002-MDWG-000845.A,"WASHER, RETENTION PLATE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9707,0,F_01763873-001.05,"SHAFT, GEAR DRIVE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9717,1,F_01600050-005.10,"BEARING, PLATE MOUNT",13,2024-06-24,10/33,FALSE,0,N/A,2024-09-19 7:14
9718,0,F_7003036.E,"SHAFT, ROTOR ASSEMBLY",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9719,0,F_6653-1332-20.A,"PLUG, ROTOR SEAL",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9721,1,F_6653-1333-20.A,"BEARING, LOWER SPINDLE",23,No Completion Confirmation,8/37,FALSE,0,N/A,2024-09-19 7:14
9725,1,F_001-MDWG-000582.A,"BRACKET, TORSION LINK",5,2024-06-12,15/21,FALSE,0,N/A,2024-09-19 7:14
9726,1,F_001-MDWG-000589.A,"NUT, BEARING SPACER",1,2024-07-16,15/21,FALSE,0,N/A,2024-09-19 7:14
9727,0,F_04P513455-7.A003,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9729,0,F_08P517835-7.A003,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9730,1,D_1117-2244-00..,"WASHER, CONTROL FIXTURE",5,2024-06-19,15/21,FALSE,0,N/A,2024-09-19 7:14
9731,0,F_003-MDWG-000071.C,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9732,0,F_272W6160-106.A,"SPRING, ROTOR STABILIZER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9736,0,F_982R067999.J,"BUSHING, LOWER MOUNT",N/A,N/A,N/A,TRUE,1,07/12/2024 08:38:50,2024-09-19 7:14
9738,1,F_01141825-502.06,"AXLE, MAIN DRIVE",2,2024-06-27,15/21,FALSE,0,N/A,2024-09-19 7:14
9741,1,F_01140368-017.10,"PIN, ROTATION",1,No Completion Confirmation,20/34,FALSE,0,N/A,2024-09-19 7:14
9743,1,F_01241861-001.08,"DISK, ROTOR",10,2024-08-15,16-Nov,FALSE,0,N/A,2024-09-19 7:14
9744,2,D_2143M6122-1.AA,"SLEEVE, MAIN SPINDLE",1,2024-08-15,16-Nov,FALSE,0,N/A,2024-09-19 7:14
9747,0,F_01385055-531.06,"BOLT, LOWER MOUNT",N/A,N/A,N/A,TRUE,1,04/30/2024 15:22:45,2024-09-19 7:14
9748,1,F_B1316-08475.A003,"SEAL, BEARING N.D.E.",2,2024-07-25,17-Oct,FALSE,0,N/A,2024-09-19 7:14
9750,0,F_001-MDWG-000579.D,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,TRUE,1,06/21/2024 14:44:28,2024-09-19 7:14
9751,0,F_002-MDWG-000764.B,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9753,1,F_001-MDWG-000579.D,"WASHER-SPLINED, DRIVE LINK",1,2024-07-25,27/36,FALSE,0,N/A,2024-09-19 7:14
9755,0,F_002-MDWG-000764.B,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9757,0,F_844233.-,"ROD, ROTOR",N/A,N/A,N/A,TRUE,1,07/12/2024 08:26:27,2024-09-19 7:14
9759,0,F_04P512846-7.A003,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9762,0,F_114L2353-1LP.G,"PANEL, MIDSECTION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9763,0,F_002-MDWG-000845.A,OPERATIONS,N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9764,0,F_001-MDWG-000587.A,"GROMMET, BUFFER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9766,1,D_161A2118-2.AC,"RETAINER, WASHER",2,2024-06-13,13/20,FALSE,0,N/A,2024-09-19 7:14
9767,1,F_43721-200.A,"WASHER-SPLINED, DRIVE LINK",1,2024-06-13,13/20,FALSE,0,N/A,2024-09-19 7:14
9769,1,F_01141825-502.03_RWK,"CAP, END STOP",9,2024-07-17,17/18,FALSE,0,N/A,2024-09-19 7:14
9771,0,F_01241861-001.08,"PLUG, END CAP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9772,0,F_2144M5231-2.AB,"PIN, ROTOR SHAFT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9776,1,F_006-MDWG-000040.F,"STUD, ROTOR ALIGNMENT",1,2024-05-24,14-Jul,FALSE,0,N/A,2024-09-19 7:14
9782,0,D_161W1308-1.3,"TENSION BUMPER, SIZE 10",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9784,1,D_B1316-06035.B000,"WASHER, SUPPORT",1,2024-07-12,09-Aug,FALSE,0,N/A,2024-09-19 7:14
9785,0,D_B1316-06035.B000,"DOME, UPPER MACHINING",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9786,1,F_003-MDWG-000065.A,"RING, LOCKING MECHANISM",12,2024-06-11,12/32,FALSE,0,N/A,2024-09-19 7:14
9787,1,F_01385055-526.05_RWK,"TUBE, CHAMBER FLOW",6,No Completion Confirmation,29-Jun,FALSE,0,N/A,2024-09-19 7:14
9790,0,F_001-MDWG-000580.B,"WASHER, RETENTION PLATE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9791,1,F_7003036.E,"SHAFT, GEAR DRIVE",28,No Completion Confirmation,8/38,FALSE,0,N/A,2024-09-19 7:14
9792,0,F_7006527.A,"BEARING, PLATE MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9793,2,F_1720801.A,"SHAFT, ROTOR ASSEMBLY",60,2024-08-08,13/18,FALSE,0,N/A,2024-09-19 7:14
9794,2,F_982R067999.J,"PLUG, ROTOR SEAL",2,2024-07-18,09-Apr,FALSE,0,N/A,2024-09-19 7:14
9795,0,F_142925+.C,"BEARING, LOWER SPINDLE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9796,0,F_142924+.C,"BRACKET, TORSION LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9797,0,F_C1M5809LA002.A,"NUT, BEARING SPACER",N/A,N/A,N/A,TRUE,3,06/27/2024 09:37:03,2024-09-19 7:14
9799,0,F_01763873-001.05,"WASHER-SPLINED, ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9802,0,F_01385055-531.06,"HOUSING, BEARING COVER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9803,0,F_04P512839-7.A003,"WASHER, CONTROL FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9804,0,F_01600050-005.10,"PLATE, ROTOR GUIDE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9805,0,F_219075.C,"SPRING, ROTOR STABILIZER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9806,0,F_H2164-156.E,"BUSHING, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9807,1,F_H2164-157.E,"AXLE, MAIN DRIVE",2,No Completion Confirmation,26-Oct,FALSE,0,N/A,2024-09-19 7:14
9808,0,F_01385055-526.08,"PIN, ROTATION",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9809,1,F_ADC73220Y5D2.A,"DISK, ROTOR",2,No Completion Confirmation,08-Jul,FALSE,0,N/A,2024-09-19 7:14
9811,1,F_00555000-004.04,"SLEEVE, MAIN SPINDLE",1,No Completion Confirmation,08-Jul,FALSE,0,N/A,2024-09-19 7:14
9816,0,F_001-MDWG-000582.A,"BOLT, LOWER MOUNT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9819,1,F_721Z3394-55.A,"SEAL, BEARING N.D.E.",2,2024-07-25,17-Oct,FALSE,0,N/A,2024-09-19 7:14
9820,0,F_01385055-526.04_RWK,"FRAME, MAIN INSPECTION UNIT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9821,0,F_01385055-526.07,"CLIP, LOCK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9822,0,F_001-MDWG-000583.A,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9824,0,F_850242.C,"BRACKET, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9825,0,F_219327.B,"ROD, ROTOR",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9826,0,F_11234401-011.04,"WASHER, FIXTURE",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9827,2,F_ADC757163D2.-,"PANEL, MIDSECTION",1,2024-08-07,24-Sep,FALSE,0,N/A,2024-09-19 7:14
9829,0,F_725Z1622-9.A,OPERATIONS,N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9830,1,F_725Z1622-9.A,"GROMMET, BUFFER",35,2024-07-03,25-Feb,FALSE,0,N/A,2024-09-19 7:14
9832,0,F_01600050-015DEV.05,"RETAINER, WASHER",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9833,0,F_01600050-015.02,"WASHER-SPLINED, DRIVE LINK",N/A,N/A,N/A,TRUE,6,07/17/2024 12:19:55,2024-09-19 7:14
9835,0,F_01600050-015.02,"CAP, END STOP",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9836,2,F_43721-200.A,"PLUG, END CAP",2,2024-06-20,19/20,FALSE,0,N/A,2024-09-19 7:14
9838,1,F_B1316-06022.C003,"PIN, ROTOR SHAFT",25,2024-08-15,18/30,TRUE,1,08/15/2024 14:26:04,2024-09-19 7:14
9840,0,F_04P513455-7.A003,"STUD, ROTOR ALIGNMENT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9842,0,D_B1316-05667.A003,"TENSION BUMPER, SIZE 11",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9843,0,F_11234401-011.05,"WASHER, SUPPORT",N/A,N/A,N/A,FALSE,0,N/A,2024-09-19 7:14
9844,0,F_11234402-011.06,"DOME, UPPER MACHINING",N/A,N/A,N/A,TRUE,1,07/10/2024 17:31:48,2024-09-19 7:14
9845,2,F_11234401-017.04,"RING, LOCKING MECHANISM",8,2024-07-05,10-Sep,FALSE,0,N/A,2024-09-19 7:14
